comment_score,created_utc,labeled_submission,Sentiment
6,05/12/2024 04:33,BTC,Negative
10,05/12/2024 02:59,BTC,Positive
9,05/12/2024 03:14,BTC,Positive
2,05/12/2024 05:00,BTC,Positive
6,05/12/2024 06:11,BTC,Negative
2,05/12/2024 07:37,BTC,Positive
3,05/12/2024 03:13,BTC,Negative
2,05/12/2024 03:18,BTC,Positive
1,05/12/2024 12:17,BTC,Negative
22,05/12/2024 03:57,BTC,Positive
16,05/12/2024 06:21,BTC,Positive
1,05/12/2024 08:38,BTC,Negative
0,05/12/2024 10:47,BTC,Positive
14,05/12/2024 03:28,BTC,Positive
1,05/12/2024 15:27,BTC,Negative
1,05/12/2024 03:35,BTC,Positive
2,05/12/2024 03:40,BTC,Negative
3,05/12/2024 05:20,BTC,Negative
3,05/12/2024 07:43,BTC,Positive
2,05/12/2024 08:26,BTC,Negative
2,05/12/2024 10:48,BTC,Positive
1,05/12/2024 07:57,BTC,Negative
5,05/12/2024 04:08,BTC,Positive
7,05/12/2024 06:22,BTC,Positive
2,05/12/2024 04:13,BTC,Negative
1,05/12/2024 08:08,BTC,Negative
1,05/12/2024 10:08,BTC,Negative
1,05/12/2024 10:56,BTC,Negative
2,05/12/2024 13:38,BTC,Positive
1,05/12/2024 15:23,BTC,Negative
7,05/12/2024 03:39,BTC,Negative
2,05/12/2024 03:41,BTC,Positive
1,05/12/2024 10:49,BTC,Positive
3,05/12/2024 08:46,BTC,Negative
2,05/12/2024 06:24,BTC,Positive
6,05/12/2024 05:40,DOT,Positive
2,05/12/2024 12:56,DOT,Positive
3,05/12/2024 05:49,DOT,Negative
1,05/12/2024 06:22,DOT,Negative
-4,05/12/2024 03:19,DOT,Negative
0,05/12/2024 04:19,DOT,Negative
-1,05/12/2024 08:59,DOT,Positive
-6,05/12/2024 05:15,DOT,Positive
-3,05/12/2024 09:27,DOT,Positive
1,05/12/2024 13:45,DOT,Negative
4,05/12/2024 05:39,DOT,Positive
2,05/12/2024 03:30,DOT,Negative
1,05/12/2024 12:53,DOT,Negative
1,05/12/2024 12:53,DOT,Negative
0,05/12/2024 12:57,DOT,Negative
1,05/12/2024 12:59,DOT,Negative
1,05/12/2024 02:32,BTC,Negative
14,05/12/2024 02:42,BTC,Negative
7,05/12/2024 02:45,BTC,Negative
4,05/12/2024 02:43,BTC,Positive
3,05/12/2024 02:45,BTC,Negative
6,05/12/2024 02:48,BTC,Negative
2,05/12/2024 04:24,BTC,Negative
1,05/12/2024 04:06,BTC,Negative
1,05/12/2024 05:01,BTC,Negative
1,05/12/2024 05:12,BTC,Positive
1,05/12/2024 05:42,BTC,Negative
1,05/12/2024 06:01,BTC,Positive
1,05/12/2024 07:28,BTC,Negative
1,05/12/2024 08:09,BTC,Negative
1,05/12/2024 09:22,BTC,Negative
1,05/12/2024 09:34,BTC,Negative
-1,05/12/2024 03:08,BTC,Negative
7,05/12/2024 03:30,BTC,Negative
4,05/12/2024 02:54,BTC,Negative
1,05/12/2024 02:52,BTC,Negative
1,05/12/2024 03:02,BTC,Negative
2,05/12/2024 05:40,BTC,Positive
1,05/12/2024 06:03,BTC,Positive
1,05/12/2024 06:03,BTC,Negative
2,05/12/2024 05:56,BTC,Negative
4,05/12/2024 02:55,BTC,Positive
2,05/12/2024 03:03,BTC,Negative
1,05/12/2024 03:06,BTC,Positive
1,05/12/2024 06:04,BTC,Positive
2,05/12/2024 03:04,BTC,Negative
2,05/12/2024 03:09,BTC,Positive
2,05/12/2024 03:09,BTC,Positive
1,05/12/2024 03:11,BTC,Positive
32,05/12/2024 01:11,SOL,Negative
31,05/12/2024 02:06,SOL,Positive
10,05/12/2024 01:00,SOL,Negative
5,05/12/2024 07:32,SOL,Negative
3,05/12/2024 04:58,SOL,Positive
4,05/12/2024 01:12,SOL,Negative
1,05/12/2024 13:37,SOL,Negative
-1,05/12/2024 09:46,SOL,Negative
-1,05/12/2024 08:56,SOL,Negative
6,05/12/2024 05:57,SOL,Positive
7,05/12/2024 01:26,SOL,Negative
1,05/12/2024 13:36,SOL,Negative
7,05/12/2024 02:09,SOL,Negative
1,05/12/2024 10:04,SOL,Negative
2,05/12/2024 10:27,SOL,Positive
5,05/12/2024 01:28,SOL,Negative
2,05/12/2024 09:33,SOL,Negative
0,05/12/2024 09:47,SOL,Negative
1,05/12/2024 15:09,SOL,Negative
4,05/12/2024 01:32,SOL,Negative
1,05/12/2024 11:06,SOL,Negative
4,05/12/2024 01:59,SOL,Positive
20,04/12/2024 23:05,ETH,Positive
13,04/12/2024 22:50,ETH,Positive
39,05/12/2024 00:01,ETH,Negative
10,05/12/2024 00:06,ETH,Negative
6,04/12/2024 23:41,ETH,Negative
4,04/12/2024 22:57,ETH,Positive
4,05/12/2024 02:27,ETH,Positive
22,04/12/2024 23:29,ETH,Negative
2,05/12/2024 01:51,ETH,Positive
1,04/12/2024 23:13,ETH,Negative
1,05/12/2024 02:29,ETH,Negative
1,05/12/2024 05:42,ETH,Positive
1,05/12/2024 09:26,ETH,Positive
1,05/12/2024 00:34,ETH,Negative
1,05/12/2024 01:54,ETH,Positive
1,05/12/2024 06:48,ETH,Positive
7,05/12/2024 04:27,ETH,Positive
9,04/12/2024 23:16,ETH,Positive
2,05/12/2024 08:26,ETH,Positive
-1,05/12/2024 01:02,ETH,Negative
5,05/12/2024 03:36,ETH,Positive
7,05/12/2024 03:51,ETH,Negative
1,05/12/2024 08:29,ETH,Negative
9,05/12/2024 00:25,ETH,Positive
1,05/12/2024 14:26,ETH,Negative
-16,05/12/2024 00:00,ETH,Negative
1,05/12/2024 02:29,ETH,Negative
1,05/12/2024 09:35,ETH,Positive
3,05/12/2024 00:06,ETH,Positive
2,05/12/2024 02:25,ETH,Negative
1,05/12/2024 05:23,ETH,Positive
2,05/12/2024 02:23,ETH,Negative
4,05/12/2024 00:10,ETH,Negative
3,04/12/2024 21:44,XRP,Positive
1,04/12/2024 22:56,XRP,Positive
5,04/12/2024 21:41,DOGE,Positive
4,04/12/2024 21:37,DOGE,Positive
2,04/12/2024 23:44,DOGE,Negative
5,04/12/2024 21:38,DOGE,Positive
1,04/12/2024 21:40,DOGE,Positive
-2,04/12/2024 21:46,DOGE,Negative
4,04/12/2024 22:00,DOGE,Negative
5,04/12/2024 22:29,LTC,Negative
3,04/12/2024 21:32,LTC,Positive
2,04/12/2024 21:35,LTC,Negative
1,04/12/2024 21:31,LTC,Negative
1,05/12/2024 04:25,LTC,Negative
1,04/12/2024 21:31,LTC,Negative
-1,05/12/2024 06:21,LTC,Negative
1,05/12/2024 01:02,LTC,Positive
1,04/12/2024 22:17,LTC,Positive
1,04/12/2024 22:17,LTC,Positive
-2,04/12/2024 21:34,LTC,Negative
182,04/12/2024 21:27,BTC,Negative
45,04/12/2024 21:51,BTC,Positive
41,04/12/2024 21:33,BTC,Positive
13,04/12/2024 21:25,BTC,Positive
2,04/12/2024 21:24,BTC,Positive
2,05/12/2024 00:24,BTC,Positive
2,05/12/2024 00:55,BTC,Positive
3,04/12/2024 21:33,BTC,Positive
2,04/12/2024 21:37,BTC,Negative
3,04/12/2024 22:26,BTC,Positive
2,04/12/2024 22:20,BTC,Positive
2,05/12/2024 00:22,BTC,Negative
3,04/12/2024 21:45,BTC,Negative
2,04/12/2024 21:47,BTC,Negative
1,04/12/2024 23:44,BTC,Negative
1,05/12/2024 01:19,BTC,Negative
1,05/12/2024 02:39,BTC,Positive
1,05/12/2024 04:18,BTC,Positive
1,05/12/2024 05:34,BTC,Positive
1,05/12/2024 05:35,BTC,Negative
1,05/12/2024 07:02,BTC,Positive
1,04/12/2024 21:42,BTC,Positive
1,04/12/2024 21:54,BTC,Positive
1,04/12/2024 21:33,BTC,Negative
1,04/12/2024 21:35,BTC,Negative
1,04/12/2024 22:14,BTC,Positive
-1,04/12/2024 21:54,BTC,Negative
39,04/12/2024 21:33,BTC,Negative
2,04/12/2024 21:29,BTC,Negative
26,05/12/2024 01:00,BTC,Negative
-6,05/12/2024 04:57,BTC,Negative
1,05/12/2024 14:59,BTC,Positive
1,04/12/2024 21:37,BTC,Negative
1,04/12/2024 21:49,BTC,Positive
3,04/12/2024 21:28,BTC,Positive
2,04/12/2024 21:46,BTC,Positive
1,05/12/2024 15:04,BTC,Positive
4,05/12/2024 04:19,BTC,Negative
1,04/12/2024 23:18,BTC,Positive
2,04/12/2024 22:36,BTC,Negative
2,04/12/2024 22:55,BTC,Positive
33,04/12/2024 21:41,BTC,Positive
1,05/12/2024 05:34,BTC,Negative
1,04/12/2024 21:34,BTC,Positive
1,05/12/2024 14:54,BTC,Negative
7,05/12/2024 01:03,BTC,Positive
1,05/12/2024 01:24,BTC,Positive
57,04/12/2024 20:13,BTC,Positive
24,04/12/2024 20:43,BTC,Positive
18,04/12/2024 20:20,BTC,Negative
20,04/12/2024 20:16,BTC,Positive
10,04/12/2024 20:34,BTC,Positive
9,04/12/2024 20:30,BTC,Positive
4,04/12/2024 20:28,BTC,Positive
2,04/12/2024 21:00,BTC,Positive
2,04/12/2024 20:29,BTC,Positive
1,04/12/2024 20:37,BTC,Positive
1,04/12/2024 20:58,BTC,Positive
1,04/12/2024 20:15,BTC,Positive
1,04/12/2024 20:22,BTC,Positive
1,04/12/2024 20:17,BTC,Positive
0,04/12/2024 20:51,BTC,Negative
-2,04/12/2024 20:36,BTC,Negative
0,05/12/2024 01:14,BTC,Positive
15,04/12/2024 21:12,BTC,Positive
5,04/12/2024 21:39,BTC,Negative
5,04/12/2024 21:39,BTC,Negative
3,05/12/2024 03:12,BTC,Positive
7,04/12/2024 21:05,BTC,Positive
3,05/12/2024 03:13,BTC,Positive
1,05/12/2024 03:41,BTC,Positive
10,04/12/2024 20:48,BTC,Positive
2,05/12/2024 03:13,BTC,Positive
1,04/12/2024 21:40,BTC,Positive
1,04/12/2024 22:35,BTC,Negative
6,05/12/2024 03:41,BTC,Positive
2,04/12/2024 21:28,BTC,Positive
1,05/12/2024 01:14,BTC,Positive
0,04/12/2024 21:41,BTC,Positive
2,04/12/2024 21:40,BTC,Positive
5,04/12/2024 20:12,BTC,Positive
7,04/12/2024 20:33,BTC,Negative
2,04/12/2024 20:39,BTC,Positive
2,05/12/2024 00:39,BTC,Positive
2,04/12/2024 20:16,BTC,Positive
1,04/12/2024 20:02,BTC,Negative
1,04/12/2024 21:14,BTC,Positive
1,05/12/2024 05:04,BTC,Negative
1,05/12/2024 05:28,BTC,Positive
1,05/12/2024 07:03,BTC,Negative
1,04/12/2024 20:18,BTC,Positive
0,04/12/2024 20:53,BTC,Positive
3,04/12/2024 20:25,BTC,Positive
2,05/12/2024 06:12,BTC,Negative
0,05/12/2024 07:06,BTC,Negative
1,05/12/2024 08:40,BTC,Negative
1,04/12/2024 20:30,BTC,Positive
0,05/12/2024 08:39,BTC,Negative
1,05/12/2024 15:38,BTC,Negative
1,05/12/2024 09:06,BTC,Positive
3,04/12/2024 20:48,BTC,Positive
1,05/12/2024 09:12,BTC,Negative
1,05/12/2024 09:22,BTC,Negative
1,05/12/2024 09:39,BTC,Negative
1,05/12/2024 09:54,BTC,Negative
1,05/12/2024 10:02,BTC,Negative
1,05/12/2024 10:08,BTC,Negative
1,05/12/2024 13:04,BTC,Negative
1,05/12/2024 13:08,BTC,Positive
40,04/12/2024 20:13,BTC,Negative
19,04/12/2024 20:19,BTC,Positive
10,04/12/2024 20:30,BTC,Positive
11,04/12/2024 20:12,BTC,Negative
6,04/12/2024 21:07,BTC,Negative
8,04/12/2024 19:50,BTC,Negative
3,05/12/2024 06:38,BTC,Negative
5,04/12/2024 20:44,BTC,Negative
1,04/12/2024 20:24,BTC,Positive
1,04/12/2024 20:25,BTC,Negative
1,04/12/2024 21:03,BTC,Negative
1,04/12/2024 22:12,BTC,Negative
1,04/12/2024 23:54,BTC,Positive
1,05/12/2024 08:20,BTC,Negative
0,04/12/2024 21:16,BTC,Negative
7,05/12/2024 00:51,BTC,Positive
12,05/12/2024 01:11,BTC,Negative
2,05/12/2024 03:06,BTC,Negative
5,04/12/2024 20:23,BTC,Negative
3,04/12/2024 21:29,BTC,Positive
2,05/12/2024 04:50,BTC,Positive
1,05/12/2024 10:39,BTC,Positive
1,05/12/2024 12:01,BTC,Negative
3,05/12/2024 06:16,BTC,Negative
0,05/12/2024 10:06,BTC,Negative
5,04/12/2024 22:35,BTC,Negative
78,04/12/2024 20:22,BTC,Positive
15,04/12/2024 19:50,BTC,Positive
13,04/12/2024 21:23,BTC,Negative
6,05/12/2024 00:23,BTC,Negative
4,04/12/2024 20:00,BTC,Positive
5,04/12/2024 20:32,BTC,Negative
6,04/12/2024 20:32,BTC,Positive
2,05/12/2024 06:54,BTC,Negative
2,05/12/2024 00:20,BTC,Negative
1,04/12/2024 23:03,BTC,Negative
1,04/12/2024 23:51,BTC,Negative
1,05/12/2024 01:25,BTC,Negative
1,05/12/2024 02:38,BTC,Negative
1,05/12/2024 00:47,BTC,Negative
1,05/12/2024 00:19,BTC,Positive
0,05/12/2024 00:58,BTC,Negative
-5,05/12/2024 00:37,BTC,Positive
13,05/12/2024 00:29,BTC,Positive
1,05/12/2024 15:03,BTC,Positive
1,04/12/2024 23:51,BTC,Negative
1,05/12/2024 12:57,BTC,Negative
2,05/12/2024 04:19,BTC,Positive
2,05/12/2024 06:53,BTC,Positive
-5,05/12/2024 00:48,BTC,Negative
1,05/12/2024 13:13,BTC,Negative
10,05/12/2024 01:44,BTC,Negative
-4,05/12/2024 07:01,BTC,Negative
3,05/12/2024 02:37,BTC,Positive
-3,05/12/2024 01:47,BTC,Negative
9,05/12/2024 01:51,BTC,Negative
20,04/12/2024 19:54,ALGO,Negative
14,04/12/2024 21:20,ALGO,Positive
8,05/12/2024 01:16,ALGO,Positive
4,05/12/2024 04:44,ALGO,Negative
1,05/12/2024 14:16,ALGO,Negative
1,04/12/2024 19:30,BTC,Negative
29,04/12/2024 19:34,BTC,Negative
51,04/12/2024 20:10,BTC,Negative
24,04/12/2024 19:38,BTC,Positive
14,04/12/2024 19:40,BTC,Positive
4,05/12/2024 00:25,BTC,Negative
3,04/12/2024 21:14,BTC,Negative
2,04/12/2024 23:20,BTC,Negative
-2,04/12/2024 19:46,BTC,Negative
-5,05/12/2024 01:01,BTC,Negative
4,04/12/2024 21:07,BTC,Negative
3,04/12/2024 21:49,BTC,Positive
5,04/12/2024 20:02,BTC,Positive
15,04/12/2024 20:12,BTC,Positive
1,04/12/2024 21:29,BTC,Negative
4,04/12/2024 20:07,BTC,Negative
1,05/12/2024 03:20,BTC,Positive
4,05/12/2024 02:44,BTC,Negative
1,05/12/2024 00:30,BTC,Positive
-3,05/12/2024 01:04,BTC,Positive
3,04/12/2024 21:41,BTC,Positive
1,05/12/2024 14:34,BTC,Positive
1,04/12/2024 21:16,BTC,Positive
5,04/12/2024 22:37,BTC,Negative
1,05/12/2024 04:02,BTC,Positive
-4,05/12/2024 03:33,BTC,Negative
7,05/12/2024 00:26,BTC,Negative
-6,05/12/2024 03:26,BTC,Negative
3,05/12/2024 05:12,BTC,Positive
7,05/12/2024 04:29,BTC,Negative
3,05/12/2024 05:16,BTC,Negative
11,05/12/2024 03:44,BTC,Negative
3,05/12/2024 05:13,BTC,Positive
2,05/12/2024 04:40,BTC,Positive
1,05/12/2024 05:25,BTC,Negative
1,05/12/2024 04:29,BTC,Negative
0,05/12/2024 05:58,BTC,Positive
1,05/12/2024 11:49,BTC,Positive
5,04/12/2024 17:48,USDT,Negative
1,04/12/2024 17:50,USDT,Positive
1,04/12/2024 19:20,USDT,Positive
-1,04/12/2024 18:02,USDT,Negative
1,04/12/2024 18:17,USDT,Negative
1,04/12/2024 18:57,USDT,Positive
1,05/12/2024 10:23,USDT,Negative
6,04/12/2024 17:21,DOGE,Negative
3,04/12/2024 17:18,DOGE,Negative
3,04/12/2024 17:27,DOGE,Positive
2,04/12/2024 17:51,DOGE,Positive
2,04/12/2024 18:55,DOGE,Negative
3,04/12/2024 17:20,DOGE,Positive
4,04/12/2024 17:26,DOGE,Positive
2,04/12/2024 17:50,DOGE,Negative
1,04/12/2024 17:16,DOGE,Negative
1,04/12/2024 17:23,DOGE,Positive
1,04/12/2024 17:28,DOGE,Positive
1,04/12/2024 17:39,DOGE,Negative
1,04/12/2024 17:51,DOGE,Positive
1,04/12/2024 18:28,DOGE,Positive
1,04/12/2024 18:42,DOGE,Negative
1,04/12/2024 18:43,DOGE,Positive
1,04/12/2024 18:47,DOGE,Positive
1,04/12/2024 18:55,DOGE,Negative
1,04/12/2024 19:10,DOGE,Positive
1,04/12/2024 19:42,DOGE,Positive
1,04/12/2024 17:20,DOGE,Negative
0,04/12/2024 17:44,DOGE,Positive
2,04/12/2024 17:47,DOGE,Positive
1,04/12/2024 18:42,DOGE,Negative
1,04/12/2024 18:55,DOGE,Positive
4,04/12/2024 18:31,DOGE,Positive
7,04/12/2024 20:25,SOL,Positive
7,04/12/2024 18:29,SOL,Negative
1,04/12/2024 16:46,SOL,Negative
1,04/12/2024 16:50,SOL,Negative
1,04/12/2024 22:43,SOL,Negative
1,05/12/2024 01:20,SOL,Positive
1,04/12/2024 17:09,SOL,Negative
0,04/12/2024 17:02,SOL,Negative
-1,04/12/2024 16:55,SOL,Negative
3,04/12/2024 18:47,SOL,Positive
2,04/12/2024 16:56,SOL,Positive
0,04/12/2024 19:49,SOL,Negative
2,04/12/2024 23:14,SOL,Negative
1,05/12/2024 01:52,SOL,Negative
0,04/12/2024 17:15,SOL,Negative
1,04/12/2024 17:06,SOL,Negative
1,04/12/2024 20:21,SOL,Negative
1,04/12/2024 19:38,SOL,Negative
1,05/12/2024 01:50,SOL,Positive
1,05/12/2024 02:53,SOL,Negative
1,04/12/2024 17:21,SOL,Negative
1,04/12/2024 20:20,SOL,Negative
1,04/12/2024 20:22,SOL,Negative
1,04/12/2024 19:59,SOL,Positive
2,05/12/2024 02:04,SOL,Negative
1,05/12/2024 03:21,SOL,Positive
1,04/12/2024 20:30,SOL,Negative
1,04/12/2024 20:28,SOL,Negative
1,05/12/2024 04:17,SOL,Positive
1,05/12/2024 02:21,SOL,Positive
1,05/12/2024 02:39,SOL,Positive
1,05/12/2024 04:48,SOL,Positive
1,05/12/2024 02:42,SOL,Negative
1,05/12/2024 06:21,SOL,Negative
32,04/12/2024 16:43,XMR,Negative
8,04/12/2024 16:45,XMR,Positive
3,04/12/2024 16:40,XMR,Positive
2,04/12/2024 22:21,XMR,Positive
2,04/12/2024 19:15,XMR,Negative
1,04/12/2024 16:58,XMR,Negative
1,04/12/2024 17:27,XMR,Positive
1,04/12/2024 18:36,XMR,Negative
1,04/12/2024 19:36,XMR,Negative
1,04/12/2024 20:12,XMR,Negative
1,05/12/2024 04:52,XMR,Negative
1,05/12/2024 07:01,XMR,Positive
2,04/12/2024 23:16,XMR,Negative
1,04/12/2024 17:03,XMR,Negative
1,04/12/2024 21:48,XMR,Negative
1,04/12/2024 18:36,XMR,Negative
1,04/12/2024 20:12,XMR,Negative
1,05/12/2024 09:09,XMR,Positive
3,04/12/2024 23:31,XMR,Negative
8,04/12/2024 19:59,XMR,Negative
4,04/12/2024 18:17,XMR,Positive
2,04/12/2024 23:34,XMR,Negative
-3,04/12/2024 20:04,XMR,Negative
3,04/12/2024 20:07,XMR,Negative
2,05/12/2024 01:12,XMR,Negative
2,04/12/2024 20:17,XMR,Positive
2,04/12/2024 20:26,XMR,Negative
0,04/12/2024 20:33,XMR,Negative
2,04/12/2024 20:46,XMR,Positive
1,04/12/2024 16:32,BTC,Negative
1,04/12/2024 19:25,BTC,Negative
655,04/12/2024 16:30,BTC,Negative
39,04/12/2024 16:57,BTC,Negative
498,04/12/2024 16:31,BTC,Negative
117,04/12/2024 16:27,BTC,Positive
74,04/12/2024 16:36,BTC,Negative
52,04/12/2024 16:32,BTC,Negative
23,04/12/2024 17:01,BTC,Negative
17,04/12/2024 16:37,BTC,Negative
27,04/12/2024 16:30,BTC,Negative
23,04/12/2024 16:35,BTC,Negative
10,04/12/2024 16:47,BTC,Negative
9,04/12/2024 16:50,BTC,Negative
8,04/12/2024 17:17,BTC,Negative
8,04/12/2024 17:34,BTC,Negative
7,04/12/2024 18:03,BTC,Negative
7,04/12/2024 16:39,BTC,Positive
6,04/12/2024 16:43,BTC,Negative
4,04/12/2024 16:49,BTC,Negative
4,04/12/2024 16:38,BTC,Negative
3,04/12/2024 16:50,BTC,Negative
3,04/12/2024 17:23,BTC,Negative
3,04/12/2024 23:58,BTC,Negative
6,04/12/2024 16:21,BTC,Positive
4,04/12/2024 16:35,BTC,Negative
2,04/12/2024 16:54,BTC,Negative
2,04/12/2024 17:08,BTC,Positive
2,04/12/2024 17:26,BTC,Negative
2,04/12/2024 18:15,BTC,Positive
2,04/12/2024 18:29,BTC,Negative
2,04/12/2024 18:39,BTC,Negative
2,04/12/2024 18:55,BTC,Negative
2,04/12/2024 19:49,BTC,Negative
2,04/12/2024 20:37,BTC,Negative
2,04/12/2024 23:17,BTC,Positive
2,05/12/2024 02:41,BTC,Negative
2,05/12/2024 03:07,BTC,Positive
2,05/12/2024 10:57,BTC,Negative
3,04/12/2024 16:19,BTC,Negative
3,04/12/2024 16:36,BTC,Negative
3,04/12/2024 18:50,BTC,Negative
2,04/12/2024 17:29,BTC,Negative
2,04/12/2024 18:46,BTC,Negative
1,04/12/2024 16:29,BTC,Negative
1,04/12/2024 16:37,BTC,Positive
1,04/12/2024 16:42,BTC,Negative
1,04/12/2024 16:42,BTC,Negative
1,04/12/2024 16:49,BTC,Negative
1,04/12/2024 16:53,BTC,Positive
1,04/12/2024 17:01,BTC,Negative
1,04/12/2024 17:09,BTC,Positive
1,04/12/2024 17:11,BTC,Negative
1,04/12/2024 17:37,BTC,Positive
1,04/12/2024 17:52,BTC,Negative
1,04/12/2024 18:00,BTC,Negative
1,04/12/2024 18:01,BTC,Negative
1,04/12/2024 18:11,BTC,Negative
1,04/12/2024 18:13,BTC,Negative
1,04/12/2024 18:15,BTC,Negative
1,04/12/2024 18:15,BTC,Negative
1,04/12/2024 18:18,BTC,Negative
1,04/12/2024 18:20,BTC,Negative
1,04/12/2024 18:22,BTC,Negative
1,04/12/2024 18:37,BTC,Negative
1,04/12/2024 18:37,BTC,Negative
1,04/12/2024 19:00,BTC,Positive
1,04/12/2024 19:02,BTC,Negative
1,04/12/2024 19:08,BTC,Negative
1,04/12/2024 19:29,BTC,Negative
1,04/12/2024 19:34,BTC,Negative
1,04/12/2024 19:37,BTC,Negative
1,04/12/2024 19:48,BTC,Positive
1,04/12/2024 20:05,BTC,Negative
1,04/12/2024 20:12,BTC,Positive
1,04/12/2024 20:18,BTC,Negative
1,04/12/2024 20:30,BTC,Positive
1,04/12/2024 20:57,BTC,Negative
1,04/12/2024 21:12,BTC,Negative
1,04/12/2024 22:03,BTC,Positive
1,04/12/2024 22:09,BTC,Positive
1,04/12/2024 22:36,BTC,Positive
1,04/12/2024 23:40,BTC,Negative
1,05/12/2024 00:34,BTC,Negative
1,05/12/2024 00:35,BTC,Negative
1,05/12/2024 02:33,BTC,Positive
1,05/12/2024 03:04,BTC,Negative
1,05/12/2024 03:18,BTC,Negative
1,05/12/2024 03:26,BTC,Negative
1,05/12/2024 04:14,BTC,Negative
1,05/12/2024 05:19,BTC,Negative
1,05/12/2024 05:26,BTC,Negative
1,05/12/2024 06:10,BTC,Negative
1,05/12/2024 06:16,BTC,Negative
1,05/12/2024 06:45,BTC,Negative
1,05/12/2024 07:15,BTC,Negative
1,05/12/2024 08:46,BTC,Negative
1,05/12/2024 08:46,BTC,Negative
1,05/12/2024 09:25,BTC,Negative
1,05/12/2024 11:42,BTC,Negative
1,05/12/2024 13:14,BTC,Negative
1,05/12/2024 13:37,BTC,Positive
1,05/12/2024 14:13,BTC,Negative
1,05/12/2024 14:38,BTC,Negative
1,04/12/2024 16:32,BTC,Positive
1,04/12/2024 16:53,BTC,Negative
1,04/12/2024 17:07,BTC,Negative
1,04/12/2024 18:02,BTC,Negative
1,04/12/2024 18:46,BTC,Negative
1,04/12/2024 19:04,BTC,Negative
1,04/12/2024 19:34,BTC,Positive
1,04/12/2024 19:57,BTC,Positive
1,04/12/2024 21:57,BTC,Negative
0,04/12/2024 16:44,BTC,Positive
0,04/12/2024 17:03,BTC,Positive
-1,04/12/2024 16:32,BTC,Positive
0,04/12/2024 16:45,BTC,Negative
0,04/12/2024 17:21,BTC,Negative
0,04/12/2024 19:37,BTC,Positive
0,04/12/2024 21:20,BTC,Negative
0,04/12/2024 22:34,BTC,Negative
109,04/12/2024 16:38,BTC,Positive
35,04/12/2024 16:49,BTC,Positive
7,04/12/2024 17:38,BTC,Positive
3,04/12/2024 17:40,BTC,Positive
2,04/12/2024 18:03,BTC,Positive
2,04/12/2024 22:02,BTC,Positive
2,04/12/2024 19:09,BTC,Negative
1,05/12/2024 01:42,BTC,Negative
1,05/12/2024 07:04,BTC,Negative
103,04/12/2024 16:37,BTC,Negative
29,04/12/2024 16:49,BTC,Positive
12,04/12/2024 18:11,BTC,Negative
13,04/12/2024 17:08,BTC,Negative
10,04/12/2024 16:46,BTC,Negative
12,04/12/2024 16:56,BTC,Positive
8,04/12/2024 16:41,BTC,Negative
6,04/12/2024 16:40,BTC,Positive
5,04/12/2024 16:54,BTC,Negative
1,04/12/2024 16:52,BTC,Negative
1,04/12/2024 16:55,BTC,Negative
1,04/12/2024 17:32,BTC,Negative
1,04/12/2024 20:03,BTC,Negative
1,04/12/2024 17:44,BTC,Negative
1,04/12/2024 21:51,BTC,Negative
104,04/12/2024 16:47,BTC,Negative
13,04/12/2024 16:46,BTC,Positive
4,04/12/2024 18:12,BTC,Positive
1,05/12/2024 01:58,BTC,Positive
1,05/12/2024 06:05,BTC,Negative
-6,04/12/2024 18:05,BTC,Positive
17,04/12/2024 19:10,BTC,Negative
19,04/12/2024 17:52,BTC,Negative
1,04/12/2024 18:06,BTC,Positive
-23,04/12/2024 18:13,BTC,Positive
3,04/12/2024 17:30,BTC,Negative
13,04/12/2024 16:53,BTC,Negative
-2,04/12/2024 16:55,BTC,Negative
-9,04/12/2024 18:12,BTC,Positive
-1,04/12/2024 17:38,BTC,Negative
1,04/12/2024 19:39,BTC,Negative
2,05/12/2024 02:37,BTC,Positive
3,04/12/2024 20:50,BTC,Positive
2,04/12/2024 18:41,BTC,Negative
1,05/12/2024 02:38,BTC,Negative
0,04/12/2024 18:55,BTC,Positive
1,05/12/2024 02:43,BTC,Positive
1,05/12/2024 02:48,BTC,Negative
1,04/12/2024 16:50,BTC,Positive
0,04/12/2024 18:57,BTC,Negative
1,04/12/2024 20:58,BTC,Negative
1,05/12/2024 02:37,BTC,Positive
2,04/12/2024 19:44,BTC,Positive
2,05/12/2024 02:41,BTC,Positive
1,04/12/2024 21:03,BTC,Negative
1,04/12/2024 21:05,BTC,Positive
1,04/12/2024 19:34,BTC,Positive
1,04/12/2024 19:35,BTC,Positive
1,04/12/2024 19:38,BTC,Negative
1,05/12/2024 03:34,BTC,Negative
1,04/12/2024 18:47,BTC,Negative
1,04/12/2024 18:50,BTC,Negative
1,05/12/2024 02:43,BTC,Negative
0,04/12/2024 19:36,BTC,Positive
1,04/12/2024 23:09,BTC,Negative
1,05/12/2024 02:39,BTC,Negative
1,04/12/2024 19:39,BTC,Negative
1,04/12/2024 23:37,BTC,Negative
24,04/12/2024 18:17,BTC,Positive
8,04/12/2024 19:00,BTC,Positive
1,04/12/2024 19:03,BTC,Positive
-14,04/12/2024 19:08,BTC,Negative
28,04/12/2024 16:40,BTC,Positive
-4,04/12/2024 17:40,BTC,Positive
-1,04/12/2024 19:24,BTC,Positive
3,04/12/2024 21:58,BTC,Negative
3,04/12/2024 23:03,BTC,Positive
-9,04/12/2024 17:41,BTC,Negative
3,04/12/2024 19:03,BTC,Positive
